"nox"	"air_temp"
"3095"	18.70696	7.6
"3096"	8.13926	7.6
"3097"	22.69061	7.6
"3098"	7.8149	7.6
"3099"	10.98631	7.6
"3100"	3.41832	7.6
"3101"	17.45704	7.6
"3102"	17.81371	7.6
"3103"	8.63358	7.6
"3104"	17.8126	7.6
"3105"	5.11036	7.6
"3106"	2.1828	7.6
"3107"	30.55785	7.6
"3108"	14.83246	7.6
"3109"	14.83246	7.6
"3110"	5.26692	7.6
"3111"	3.29385	7.6
"3112"	11.89084	7.6
"3113"	12.39725	7.6
"3114"	10.53789	7.6
"3115"	8.23407	7.6
"3116"	11.60431	7.6
"3117"	24.88717	7.6
"3118"	51.79664	7.6
"3119"	11.03602	7.6
"3120"	5.79597	7.6
"3121"	3.29642	7.6
"3122"	4.69236	7.6
"3123"	8.67833	7.6
"3124"	4.33359	7.6
"3125"	6.29095	7.6
"3126"	11.66869	7.6
"3127"	7.03483	7.6
"3128"	4.6236	7.6
"3129"	4.37285	7.6
"3130"	6.71064	7.6
"3131"	16.64605	7.6
"3132"	25.61288	7.6
"3133"	25.27141	7.6
"3134"	10.72789	7.6
"3135"	22.03745	7.6
"3136"	82.35383	7.6
"3137"	4.65123	7.6
"3138"	9.3509	7.6
"3139"	9.0602	7.6
"3140"	10.53325	7.6
"3141"	29.17272	7.6
"3142"	35.26033	7.6
"3143"	10.53421	7.6
"3144"	10.58298	7.6
"3145"	9.85143	7.6
"3146"	11.11944	7.6
"3147"	11.46083	7.6
"3148"	59.31283	7.6
"3149"	14.5178	7.6
"3150"	6.10572	7.6
"3151"	5.31161	7.6
"3152"	11.07389	7.6
"3153"	10.5325	7.6
"3154"	18.99787	7.6
"3155"	21.75403	7.6
"3156"	38.47214	7.6
"3157"	20.19664	7.6
"3158"	38.99668	7.7
"3159"	15.53669	7.7
"3160"	7.05936	7.7
"3161"	29.10186	7.7
"3162"	8.16985	7.7
"3163"	16.21815	7.7
"3164"	19.28702	7.7
"3165"	25.3465	7.7
"3166"	15.17651	7.7
"3167"	9.24928	7.7
"3168"	17.11867	7.7
"3169"	10.0721	7.7
"3170"	18.40685	7.7
"3171"	1.33944	7.7
"3172"	3.52224	7.7
"3173"	4.51423	7.7
"3174"	17.85848	7.7
"3175"	41.42176	7.7
"3176"	5.10445	7.7
"3177"	32.18069	7.7
"3178"	35.37462	7.7
"3179"	28.35193	7.7
"3180"	10.22691	7.7
"3181"	19.14926	7.7
"3182"	5.94635	7.7
"3183"	9.69951	7.7
"3184"	16.90177	7.7
"3185"	6.47911	7.7
"3186"	23.08526	7.7
"3187"	6.97764	7.7
"3188"	14.08704	7.7
"3189"	32.91655	7.7
"3190"	22.56087	7.7
"3191"	18.08847	7.7
"3192"	9.76161	7.7
"3193"	44.55682	7.7
"3194"	68.30669	7.7
"3195"	2.52722	7.7
"3196"	2.28704	7.7
"3197"	23.98989	7.7
"3198"	18.92256	7.7
"3199"	8.87778	7.7
"3200"	49.11005	7.7
"3201"	11.5276	7.7
"3202"	17.87993	7.7
"3203"	14.04852	7.7
"3204"	9.3445	7.7
"3205"	8.66852	7.7
"3206"	15.36246	7.7
"3207"	0.8734	7.8
"3208"	1.16546	7.8
"3209"	33.06122	7.8
"3210"	42.63925	7.8
"3211"	13.55944	7.8
"3212"	21.6271	7.8
"3213"	9.385	7.8
"3214"	12.25795	7.8
"3215"	10.78069	7.8
"3216"	7.94113	7.8
"3217"	6.60315	7.8
"3218"	5.2536	7.8
"3219"	20.25378	7.8
"3220"	15.52255	7.8
"3221"	6.73396	7.8
"3222"	34.59803	7.8
"3223"	13.63832	7.8
"3224"	3.72122	7.8
"3225"	10.96313	7.8
"3226"	8.84932	7.8
"3227"	9.70683	7.8
"3228"	9.0571	7.8
"3229"	9.06202	7.8
"3230"	4.78732	7.8
"3231"	6.40077	7.8
"3232"	5.85283	7.8
"3233"	24.2186	7.8
"3234"	15.81162	7.8
"3235"	4.82463	7.8
"3236"	6.6461	7.8
"3237"	5.39878	7.8
"3238"	15.58495	7.8
"3239"	17.40872	7.8
"3240"	8.45667	7.8
"3241"	17.54297	7.8
"3242"	7.39445	7.8
"3243"	27.7448	7.8
"3244"	17.81865	7.8
"3245"	29.49976	7.8
"3246"	15.16731	7.8
"3247"	17.58104	7.8
"3248"	10.03333	7.8
"3249"	3.03692	7.8
"3250"	4.03289	7.8
"3251"	20.95135	7.8
"3252"	6.34442	7.8
"3253"	12.21473	7.8
"3254"	10.98341	7.8
"3255"	8.373	7.8
"3256"	7.97898	7.8
"3257"	29.30976	7.8
"3258"	7.18519	7.8
"3259"	8.32095	7.9
"3260"	14.63249	7.9
"3261"	13.56214	7.9
"3262"	11.25242	7.9
"3263"	15.74	7.9
"3264"	14.09125	7.9
"3265"	16.67674	7.9
"3266"	14.06628	7.9
"3267"	9.92576	7.9
"3268"	13.40403	7.9
"3269"	8.21939	7.9
"3270"	14.48673	7.9
"3271"	10.28015	7.9
"3272"	20.32849	7.9
"3273"	15.54532	7.9
"3274"	2.59231	7.9
"3275"	3.29385	7.9
"3276"	21.05837	7.9
"3277"	40.96369	7.9
"3278"	4.56875	7.9
"3279"	8.25114	7.9
"3280"	6.43482	7.9
"3281"	10.62369	7.9
"3282"	14.29918	7.9
"3283"	5.26428	7.9
"3284"	15.76244	7.9
"3285"	3.62096	7.9
"3286"	4.81142	7.9
"3287"	8.13477	7.9
"3288"	12.85627	7.9
"3289"	26.67502	7.9
"3290"	10.7772	7.9
"3291"	4.54299	7.9
"3292"	15.84324	7.9
"3293"	10.03166	7.9
"3294"	5.96164	7.9
"3295"	33.30422	7.9
"3296"	31.49276	7.9
"3297"	15.89574	7.9
"3298"	21.55189	7.9
"3299"	33.79725	7.9
"3300"	17.60578	7.9
"3301"	12.19714	7.9
"3302"	82.54979	7.9
"3303"	13.28086	7.9
"3304"	17.06601	7.9
"3305"	21.57592	7.9
"3306"	11.6721	7.9
"3307"	8.76067	7.9
"3308"	1.11601	8
"3309"	17.81965	8
"3310"	12.61511	8
"3311"	49.42829	8
"3312"	53.57168	8
"3313"	7.99591	8
"3314"	8.82476	8
"3315"	8.3856	8
"3316"	9.15228	8
"3317"	16.20803	8
"3318"	11.51708	8
"3319"	5.63919	8
"3320"	7.6858	8
"3321"	9.31314	8
"3322"	9.28379	8
"3323"	32.8136	8
"3324"	16.12662	8
"3325"	18.01182	8
"3326"	17.66449	8
"3327"	7.26642	8
"3328"	10.82124	8
"3329"	12.57856	8
"3330"	56.94432	8
"3331"	30.18709	8
"3332"	13.80592	8
"3333"	8.70774	8
"3334"	11.07853	8
"3335"	4.70201	8
"3336"	5.04559	8
"3337"	3.96571	8
"3338"	14.62332	8
"3339"	22.08443	8
"3340"	8.60234	8
"3341"	12.83932	8
"3342"	12.67511	8
"3343"	21.01964	8
"3344"	26.14044	8
"3345"	10.04848	8
"3346"	29.32191	8
"3347"	11.62075	8
"3348"	7.37571	8
"3349"	10.72718	8
"3350"	4.78108	8
"3351"	2.90171	8
"3352"	5.05517	8
"3353"	13.64307	8
"3354"	34.82689	8
"3355"	11.54358	8.1
"3356"	23.39698	8.1
"3357"	7.92815	8.1
"3358"	11.82872	8.1
"3359"	15.43396	8.1
"3360"	5.3567	8.1
"3361"	1.89957	8.1
"3362"	11.95463	8.1
"3363"	12.16219	8.1
"3364"	6.48309	8.1
"3365"	8.38649	8.1
"3366"	7.04645	8.1
"3367"	7.95048	8.1
"3368"	27.6341	8.1
"3369"	6.72675	8.1
"3370"	9.57573	8.1
"3371"	23.66645	8.1
"3372"	9.27765	8.1
"3373"	9.04799	8.1
"3374"	22.35726	8.1
"3375"	5.72369	8.1
"3376"	9.4442	8.1
"3377"	10.78108	8.1
"3378"	9.38471	8.1
"3379"	27.60292	8.1
"3380"	5.03492	8.1
"3381"	6.19658	8.1
"3382"	13.14885	8.1
"3383"	7.81882	8.1
"3384"	10.16548	8.1
"3385"	12.85698	8.1
"3386"	3.13783	8.1
"3387"	15.97192	8.1
"3388"	10.09851	8.1
"3389"	17.15652	8.1
"3390"	11.93732	8.1
"3391"	7.9744	8.1
"3392"	17.10889	8.1
"3393"	32.63525	8.1
"3394"	27.57089	8.1
"3395"	9.03408	8.1
"3396"	7.63968	8.1
"3397"	43.09098	8.1
"3398"	12.5313	8.1
"3399"	14.82302	8.1
"3400"	24.57981	8.1
"3401"	21.75118	8.1
"3402"	15.90817	8.1
"3403"	18.93365	8.1
"3404"	62.24186	8.1
"3405"	14.74854	8.1
"3406"	2.74302	8.1
"3407"	8.03314	8.1
"3408"	23.75531	8.1
"3409"	20.4536	8.1
"3410"	11.60348	8.1
"3411"	4.97419	8.1
"3412"	12.53945	8.1
"3413"	6.93913	8.1
"3414"	4.6753	8.1
"3415"	40.65403	8.2
"3416"	12.63524	8.2
"3417"	8.25994	8.2
"3418"	36.80435	8.2
"3419"	35.00546	8.2
"3420"	18.19634	8.2
"3421"	11.2349	8.2
"3422"	38.86082	8.2
"3423"	22.97375	8.2
"3424"	10.32061	8.2
"3425"	11.40959	8.2
"3426"	6.4489	8.2
"3427"	3.37878	8.2
"3428"	7.4573	8.2
"3429"	3.38436	8.2
"3430"	9.31211	8.2
"3431"	10.46894	8.2
"3432"	11.25981	8.2
"3433"	5.30752	8.2
"3434"	21.25329	8.2
"3435"	11.19023	8.2
"3436"	9.66616	8.2
"3437"	9.40666	8.2
"3438"	5.71093	8.2
"3439"	8.16328	8.2
"3440"	10.38046	8.2
"3441"	9.47343	8.2
"3442"	11.82698	8.2
"3443"	10.20051	8.2
"3444"	10.00874	8.2
"3445"	16.17157	8.2
"3446"	8.0206	8.2
"3447"	3.44149	8.2
"3448"	17.21821	8.2
"3449"	26.51118	8.2
"3450"	3.70363	8.2
"3451"	27.08282	8.2
"3452"	9.56746	8.2
"3453"	11.95932	8.2
"3454"	11.16203	8.2
"3455"	34.26333	8.2
"3456"	14.64375	8.2
"3457"	13.48385	8.2
"3458"	13.48413	8.2
"3459"	13.96743	8.2
"3460"	19.18709	8.2
"3461"	5.76558	8.2
"3462"	4.98963	8.2
"3463"	4.61703	8.2
"3464"	24.91146	8.2
"3465"	42.65661	8.2
"3466"	14.40949	8.2
"3467"	2.74302	8.2
"3468"	28.56205	8.2
"3469"	11.27565	8.2
"3470"	13.141	8.2
"3471"	6.25013	8.2
"3472"	7.22105	8.3
"3473"	21.35824	8.3
"3474"	36.80492	8.3
"3475"	21.02884	8.3
"3476"	14.99278	8.3
"3477"	17.10661	8.3
"3478"	18.27	8.3
"3479"	14.6253	8.3
"3480"	5.46786	8.3
"3481"	3.45859	8.3
"3482"	21.28995	8.3
"3483"	16.71795	8.3
"3484"	12.06858	8.3
"3485"	9.01644	8.3
"3486"	26.19956	8.3
"3487"	11.26336	8.3
"3488"	10.41963	8.3
"3489"	10.51776	8.3
"3490"	1.6371	8.3
"3491"	3.50935	8.3
"3492"	9.39102	8.3
"3493"	9.30699	8.3
"3494"	5.22873	8.3
"3495"	8.61495	8.3
"3496"	15.99374	8.3
"3497"	12.35653	8.3
"3498"	11.70876	8.3
"3499"	12.10596	8.3
"3500"	8.22423	8.3
"3501"	7.21513	8.3
"3502"	18.94094	8.3
"3503"	28.45833	8.3
"3504"	5.90267	8.3
"3505"	15.73838	8.3
"3506"	11.61761	8.3
"3507"	48.25243	8.3
"3508"	18.10507	8.3
"3509"	31.85423	8.3
"3510"	11.59771	8.3
"3511"	22.90758	8.3
"3512"	6.76616	8.3
"3513"	91.43981	8.3
"3514"	15.70732	8.3
"3515"	26.82326	8.3
"3516"	29.10057	8.3
"3517"	22.61225	8.3
"3518"	25.08169	8.3
"3519"	29.65813	8.3
"3520"	36.70906	8.3
"3521"	14.62798	8.3
"3522"	12.82888	8.3
"3523"	6.28745	8.3
"3524"	20.50872	8.3
"3525"	5.65588	8.3
"3526"	6.3936	8.3
"3527"	16.10338	8.3
"3528"	1.30904	8.4
"3529"	1.16453	8.4
"3530"	17.47535	8.4
"3531"	12.90221	8.4
"3532"	6.81762	8.4
"3533"	2.43535	8.4
"3534"	11.22048	8.4
"3535"	10.73477	8.4
"3536"	6.90015	8.4
"3537"	5.81455	8.4
"3538"	5.42035	8.4
"3539"	10.98852	8.4
"3540"	11.11688	8.4
"3541"	27.42165	8.4
"3542"	11.28324	8.4
"3543"	7.7696	8.4
"3544"	3.07153	8.4
"3545"	21.28714	8.4
"3546"	7.78975	8.4
"3547"	5.02746	8.4
"3548"	8.87963	8.4
"3549"	7.90908	8.4
"3550"	21.22534	8.4
"3551"	5.93565	8.4
"3552"	4.79631	8.4
"3553"	7.34837	8.4
"3554"	9.20802	8.4
"3555"	7.30637	8.4
"3556"	7.66076	8.4
"3557"	7.51579	8.4
"3558"	6.00254	8.4
"3559"	5.6888	8.4
"3560"	7.8927	8.4
"3561"	11.839	8.4
"3562"	5.9538	8.4
"3563"	25.11323	8.4
"3564"	6.15068	8.4
"3565"	7.88073	8.4
"3566"	23.48561	8.4
"3567"	15.36728	8.4
"3568"	19.37943	8.4
"3569"	37.50271	8.4
"3570"	14.16075	8.4
"3571"	13.24248	8.4
"3572"	28.71321	8.4
"3573"	17.60395	8.4
"3574"	32.67124	8.4
"3575"	30.079	8.4
"3576"	39.04907	8.4
"3577"	15.47921	8.4
"3578"	14.77345	8.4
"3579"	6.00407	8.4
"3580"	21.40678	8.5
"3581"	3.37702	8.5
"3582"	38.7042	8.5
"3583"	16.93804	8.5
"3584"	22.58405	8.5
"3585"	8.404	8.5
"3586"	32.38005	8.5
"3587"	13.97507	8.5
"3588"	3.508	8.5
"3589"	21.68543	8.5
"3590"	18.43921	8.5
"3591"	2.91979	8.5
"3592"	8.07084	8.5
"3593"	19.05383	8.5
"3594"	5.65613	8.5
"3595"	12.84953	8.5
"3596"	1.68663	8.5
"3597"	10.70348	8.5
"3598"	6.80593	8.5
"3599"	8.14933	8.5
"3600"	4.81995	8.5
"3601"	18.34581	8.5
"3602"	19.28197	8.5
"3603"	18.20357	8.5
"3604"	6.5574	8.5
"3605"	5.95292	8.5
"3606"	8.37007	8.5
"3607"	4.63159	8.5
"3608"	9.34921	8.5
"3609"	11.86054	8.5
"3610"	14.01343	8.5
"3611"	7.04781	8.5
"3612"	4.63484	8.5
"3613"	6.35852	8.5
"3614"	13.01627	8.5
"3615"	13.53232	8.5
"3616"	24.22847	8.5
"3617"	39.9467	8.5
"3618"	19.126	8.5
"3619"	8.33345	8.5
"3620"	23.78475	8.5
"3621"	19.17342	8.5
"3622"	47.27826	8.5
"3623"	50.38484	8.5
"3624"	7.77125	8.5
"3625"	25.70852	8.5
"3626"	21.56984	8.5
"3627"	49.90763	8.5
"3628"	25.65983	8.5
"3629"	23.66352	8.5
"3630"	32.8642	8.5
"3631"	16.12959	8.5
"3632"	13.13694	8.5
"3633"	3.33081	8.5
"3634"	18.29289	8.5
"3635"	1.77054	8.5
"3636"	9.84774	8.5
"3637"	7.26952	8.6
"3638"	6.68796	8.6
"3639"	7.26952	8.6
"3640"	29.17167	8.6
"3641"	10.69628	8.6
"3642"	11.4443	8.6
"3643"	5.87329	8.6
"3644"	9.72823	8.6
"3645"	7.55948	8.6
"3646"	24.56913	8.6
"3647"	20.73024	8.6
"3648"	15.47329	8.6
"3649"	9.82463	8.6
"3650"	7.87195	8.6
"3651"	10.56759	8.6
"3652"	9.32629	8.6
"3653"	6.81474	8.6
"3654"	12.05759	8.6
"3655"	8.69807	8.6
"3656"	6.3055	8.6
"3657"	6.6558	8.6
"3658"	8.98719	8.6
"3659"	6.12535	8.6
"3660"	9.25333	8.6
"3661"	18.82887	8.6
"3662"	4.63614	8.6
"3663"	8.54143	8.6
"3664"	6.38879	8.6
"3665"	9.6049	8.6
"3666"	5.53162	8.6
"3667"	23.84357	8.6
"3668"	13.79569	8.6
"3669"	6.25506	8.6
"3670"	12.13788	8.6
"3671"	7.84242	8.6
"3672"	15.13479	8.6
"3673"	47.47044	8.6
"3674"	42.36303	8.6
"3675"	33.6008	8.6
"3676"	20.83294	8.6
"3677"	21.56622	8.6
"3678"	11.01783	8.6
"3679"	19.13779	8.6
"3680"	11.08362	8.6
"3681"	8.69935	8.6
"3682"	21.81046	8.6
"3683"	24.70701	8.6
"3684"	20.19277	8.6
"3685"	30.82309	8.6
"3686"	38.63808	8.6
"3687"	35.15445	8.6
"3688"	15.79513	8.6
"3689"	28.47024	8.6
"3690"	44.11912	8.6
"3691"	10.40212	8.6
"3692"	33.225	8.6
"3693"	4.25977	8.6
"3694"	13.12767	8.6
"3695"	19.61775	8.6
"3696"	17.40523	8.6
"3697"	15.54138	8.6
"3698"	6.63951	8.6
"3699"	5.4655	8.6
"3700"	10.48784	8.6
"3701"	11.96674	8.6
"3702"	7.4372	8.6
"3703"	6.99341	8.6
"3704"	10.58631	8.6
"3705"	13.54063	8.6
"3706"	18.25158	8.7
"3707"	15.60684	8.7
"3708"	10.84214	8.7
"3709"	8.94598	8.7
"3710"	7.10839	8.7
"3711"	10.71554	8.7
"3712"	9.7414	8.7
"3713"	7.30605	8.7
"3714"	19.37826	8.7
"3715"	10.4863	8.7
"3716"	14.43378	8.7
"3717"	5.81143	8.7
"3718"	9.42182	8.7
"3719"	7.17298	8.7
"3720"	6.4162	8.7
"3721"	10.96278	8.7
"3722"	14.96271	8.7
"3723"	4.34794	8.7
"3724"	32.92363	8.7
"3725"	9.32727	8.7
"3726"	15.72703	8.7
"3727"	18.70376	8.7
"3728"	10.86505	8.7
"3729"	10.21924	8.7
"3730"	3.77628	8.7
"3731"	10.13634	8.7
"3732"	6.96397	8.7
"3733"	4.09012	8.7
"3734"	32.11546	8.7
"3735"	5.6202	8.7
"3736"	11.60431	8.7
"3737"	29.92919	8.7
"3738"	6.92539	8.7
"3739"	7.21115	8.7
"3740"	7.59881	8.7
"3741"	12.50777	8.7
"3742"	12.30773	8.7
"3743"	7.96976	8.7
"3744"	4.9944	8.7
"3745"	6.65156	8.7
"3746"	12.99969	8.7
"3747"	9.43303	8.7
"3748"	6.57932	8.7
"3749"	12.44932	8.7
"3750"	17.65741	8.7
"3751"	9.3364	8.7
"3752"	16.52708	8.7
"3753"	35.95474	8.7
"3754"	13.14515	8.7
"3755"	14.04755	8.7
"3756"	20.00809	8.7
"3757"	15.99697	8.7
"3758"	16.92608	8.7
"3759"	15.5429	8.7
"3760"	18.49653	8.7
"3761"	16.55972	8.7
"3762"	7.20173	8.7
"3763"	30.62625	8.7
"3764"	47.0349	8.7
"3765"	18.15288	8.7
"3766"	14.59063	8.7
"3767"	14.55603	8.7
"3768"	11.41294	8.7
"3769"	8.71889	8.7
"3770"	10.27895	8.7
"3771"	5.71169	8.7
"3772"	11.12956	8.7
"3773"	13.19788	8.7
"3774"	7.12413	8.8
"3775"	1.69759	8.8
"3776"	15.21789	8.8
"3777"	9.7862	8.8
"3778"	4.43145	8.8
"3779"	13.49184	8.8
"3780"	11.39744	8.8
"3781"	12.56641	8.8
"3782"	4.82199	8.8
"3783"	63.17461	8.8
"3784"	9.17237	8.8
"3785"	12.93591	8.8
"3786"	9.65288	8.8
"3787"	20.13699	8.8
"3788"	4.64439	8.8
"3789"	15.81916	8.8
"3790"	4.81424	8.8
"3791"	12.40457	8.8
"3792"	13.49533	8.8
"3793"	2.48045	8.8
"3794"	9.07806	8.8
"3795"	21.36359	8.8
"3796"	4.07217	8.8
"3797"	15.90517	8.8
"3798"	10.2089	8.8
"3799"	9.74031	8.8
"3800"	11.99966	8.8
"3801"	15.80819	8.8
"3802"	14.25919	8.8
"3803"	10.28865	8.8
"3804"	24.51279	8.8
"3805"	13.1355	8.8
"3806"	30.2374	8.8
"3807"	5.83334	8.8
"3808"	7.91189	8.8
"3809"	6.51084	8.8
"3810"	4.68176	8.8
"3811"	19.14391	8.8
"3812"	19.083	8.8
"3813"	8.14823	8.8
"3814"	17.70741	8.8
"3815"	5.90618	8.8
"3816"	10.82983	8.8
"3817"	17.43375	8.8
"3818"	15.72555	8.8
"3819"	15.31989	8.8
"3820"	18.21993	8.8
"3821"	21.98876	8.8
"3822"	9.8112	8.8
"3823"	25.39896	8.8
"3824"	60.72853	8.8
"3825"	13.4788	8.8
"3826"	5.09213	8.8
"3827"	12.07398	8.8
"3828"	4.97311	8.8
"3829"	7.04215	8.8
"3830"	7.78084	8.8
"3831"	13.20171	8.8
"3832"	7.73047	8.8
"3833"	26.63812	8.8
"3834"	7.53024	8.8
"3835"	9.35345	8.9
"3836"	9.25652	8.9
"3837"	8.2282	8.9
"3838"	9.0595	8.9
"3839"	7.89053	8.9
"3840"	9.0595	8.9
"3841"	9.30304	8.9
"3842"	3.4582	8.9
"3843"	9.8375	8.9
"3844"	21.70634	8.9
"3845"	6.3833	8.9
"3846"	5.47845	8.9
"3847"	3.07569	8.9
"3848"	8.92943	8.9
"3849"	10.53964	8.9
"3850"	6.52346	8.9
"3851"	7.22855	8.9
"3852"	2.69497	8.9
"3853"	9.74784	8.9
"3854"	6.80221	8.9
"3855"	10.62665	8.9
"3856"	6.96747	8.9
"3857"	12.2556	8.9
"3858"	8.93061	8.9
"3859"	9.85185	8.9
"3860"	4.02114	8.9
"3861"	5.49809	8.9
"3862"	8.49858	8.9
"3863"	14.63589	8.9
"3864"	13.27792	8.9
"3865"	18.93131	8.9
"3866"	5.84898	8.9
"3867"	26.17334	8.9
"3868"	65.69486	8.9
"3869"	20.30153	8.9
"3870"	11.35702	8.9
"3871"	9.66555	8.9
"3872"	14.01505	8.9
"3873"	18.12364	8.9
"3874"	71.47964	8.9
"3875"	18.44811	8.9
"3876"	10.41681	8.9
"3877"	28.50921	8.9
"3878"	27.77952	8.9
"3879"	15.41394	8.9
"3880"	5.26036	9
"3881"	2.28923	9
"3882"	11.88359	9
"3883"	10.22887	9
"3884"	14.0929	9
"3885"	10.11242	9
"3886"	6.66298	9
"3887"	31.72018	9
"3888"	12.35367	9
"3889"	0.92603	9
"3890"	14.63404	9
"3891"	7.8875	9
"3892"	8.6695	9
"3893"	4.6337	9
"3894"	8.39813	9
"3895"	16.05119	9
"3896"	6.4485	9
"3897"	19.61633	9
"3898"	19.76762	9
"3899"	20.77903	9
"3900"	6.00337	9
"3901"	7.76015	9
"3902"	11.19224	9
"3903"	20.67449	9
"3904"	13.04823	9
"3905"	5.70733	9
"3906"	15.19758	9
"3907"	38.41648	9
"3908"	15.32756	9
"3909"	17.5082	9
"3910"	1.67523	9
"3911"	48.81152	9
"3912"	10.95451	9
"3913"	7.3943	9
"3914"	16.09363	9
"3915"	14.20908	9
"3916"	12.67038	9
"3917"	12.10506	9
"3918"	17.23761	9
"3919"	16.07552	9
"3920"	15.14458	9
"3921"	11.26831	9
"3922"	22.86394	9
"3923"	12.79759	9
"3924"	17.8943	9
"3925"	11.22642	9
"3926"	4.23514	9
"3927"	5.46708	9
"3928"	9.49893	9
"3929"	2.57373	9.1
"3930"	4.23582	9.1
"3931"	9.0595	9.1
"3932"	2.07858	9.1
"3933"	4.18964	9.1
"3934"	33.29341	9.1
"3935"	11.85704	9.1
"3936"	6.76134	9.1
"3937"	15.24558	9.1
"3938"	2.85646	9.1
"3939"	12.66211	9.1
"3940"	6.87882	9.1
"3941"	11.11496	9.1
"3942"	6.35088	9.1
"3943"	23.21845	9.1
"3944"	20.50633	9.1
"3945"	7.54104	9.1
"3946"	9.12767	9.1
"3947"	3.24628	9.1
"3948"	6.62305	9.1
"3949"	8.23317	9.1
"3950"	9.21758	9.1
"3951"	7.87663	9.1
"3952"	2.34562	9.1
"3953"	11.29749	9.1
"3954"	11.44746	9.1
"3955"	10.47055	9.1
"3956"	11.37169	9.1
"3957"	9.74126	9.1
"3958"	11.24535	9.1
"3959"	12.35817	9.1
"3960"	3.83408	9.1
"3961"	11.80657	9.1
"3962"	6.45604	9.1
"3963"	9.38258	9.1
"3964"	6.47632	9.1
"3965"	5.26548	9.1
"3966"	20.50763	9.1
"3967"	25.57247	9.1
"3968"	12.45628	9.1
"3969"	15.18575	9.1
"3970"	6.70029	9.1
"3971"	14.38465	9.1
"3972"	21.19736	9.1
"3973"	12.24748	9.1
"3974"	6.24023	9.1
"3975"	10.18405	9.1
"3976"	12.04697	9.1
"3977"	9.64634	9.1
"3978"	11.40465	9.1
"3979"	10.56767	9.1
"3980"	19.47608	9.1
"3981"	18.89672	9.1
"3982"	37.04393	9.1
"3983"	14.51707	9.1
"3984"	15.785	9.1
"3985"	12.01566	9.1
"3986"	11.7864	9.1
"3987"	6.79984	9.1
"3988"	4.22823	9.1
"3989"	40.60777	9.1
"3990"	37.4429	9.1
"3991"	32.57164	9.1
"3992"	32.66916	9.1
"3993"	13.22169	9.1
"3994"	6.36517	9.1
"3995"	14.82253	9.1
"3996"	7.68124	9.1
"3997"	11.47428	9.1
"3998"	8.96339	9.1
"3999"	6.34856	9.1
"4000"	7.12413	9.2
"4001"	9.73752	9.2
"4002"	3.21402	9.2
"4003"	6.23574	9.2
"4004"	21.72279	9.2
"4005"	9.22039	9.2
"4006"	10.68712	9.2
"4007"	6.11021	9.2
"4008"	7.15653	9.2
"4009"	10.90754	9.2
"4010"	2.92291	9.2
"4011"	13.8937	9.2
"4012"	11.41221	9.2
"4013"	27.33683	9.2
"4014"	2.97648	9.2
"4015"	8.68139	9.2
"4016"	5.81029	9.2
"4017"	7.06734	9.2
"4018"	3.52288	9.2
"4019"	6.39858	9.2
"4020"	9.80318	9.2
"4021"	10.23122	9.2
"4022"	13.47768	9.2
"4023"	19.433	9.2
"4024"	9.40666	9.2
"4025"	17.19818	9.2
"4026"	4.16172	9.2
"4027"	9.92198	9.2
"4028"	20.72161	9.2
"4029"	5.28586	9.2
"4030"	6.94713	9.2
"4031"	5.09265	9.2
"4032"	4.40188	9.2
"4033"	3.43799	9.2
"4034"	6.15142	9.2
"4035"	18.37245	9.2
"4036"	23.28411	9.2
"4037"	10.59959	9.2
"4038"	6.54388	9.2
"4039"	8.1722	9.2
"4040"	10.78311	9.2
"4041"	18.02515	9.2
"4042"	24.06648	9.2
"4043"	12.13027	9.2
"4044"	20.53992	9.2
"4045"	15.28183	9.2
"4046"	22.03518	9.2
"4047"	8.67757	9.2
"4048"	28.57332	9.2
"4049"	17.18534	9.2
"4050"	19.27358	9.2
"4051"	18.58524	9.2
"4052"	1.77054	9.2
"4053"	4.62844	9.2
"4054"	9.45383	9.2
"4055"	4.03757	9.2
"4056"	12.31146	9.2
"4057"	8.51829	9.2
"4058"	16.88886	9.2
"4059"	19.15384	9.2
"4060"	8.31771	9.2
"4061"	1.5527	9.3
"4062"	15.47956	9.3
"4063"	9.0072	9.3
"4064"	8.32724	9.3
"4065"	2.40336	9.3
"4066"	3.26402	9.3
"4067"	5.17511	9.3
"4068"	8.92964	9.3
"4069"	8.2739	9.3
"4070"	6.57012	9.3
"4071"	12.93805	9.3
"4072"	8.06652	9.3
"4073"	3.31924	9.3
"4074"	9.92345	9.3
"4075"	5.70539	9.3
"4076"	3.24105	9.3
"4077"	3.52216	9.3
"4078"	6.59758	9.3
"4079"	8.2015	9.3
"4080"	16.69129	9.3
"4081"	4.18758	9.3
"4082"	7.16797	9.3
"4083"	13.50589	9.3
"4084"	7.93283	9.3
"4085"	16.92924	9.3
"4086"	7.10507	9.3
"4087"	7.04807	9.3
"4088"	10.75324	9.3
"4089"	9.55168	9.3
"4090"	4.82685	9.3
"4091"	11.27304	9.3
"4092"	14.19849	9.3
"4093"	6.26291	9.3
"4094"	10.50829	9.3
"4095"	6.41887	9.3
"4096"	5.26548	9.3
"4097"	10.15906	9.3
"4098"	28.77566	9.3
"4099"	17.57797	9.3
"4100"	28.32456	9.3
"4101"	26.15317	9.3
"4102"	4.26344	9.3
"4103"	8.22942	9.3
"4104"	11.66725	9.3
"4105"	35.9437	9.3
"4106"	28.67761	9.3
"4107"	22.2457	9.3
